1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
44 2 10 0.0324406 42.683 0.323591 0 97.0303 18.2443 0.640043 0.000244518 101.078 0.0294494 0.0338716 13.8118 28.8712 2.9998
45 0 8 0.0261545 44.0957 0.345039 0 126.99 0 0.539644 0.000199405 147.308 0.0259913 0.0262405 15.2147 28.881 2.9998
46 0 8 0.0268967 56.4104 0.529181 0 110.886 0 0.553639 0.000178712 134.194 0.0316317 0.0215748 29.8513 26.5591 2.9998
47 0 8 0.038916 37.4738 0.364821 0 181.649 0 0.547177 0.000159873 201.988 0.0463161 0.0346656 13.6712 23.8026 2.9998
48 0 8 0.0244433 70.326 0.572122 0 154.716 0 0.570755 0.000143382 187.322 0.0212916 0.0286575 40.235 30.0909 2.9998
49 0 8 0.0419202 101.202 0.671682 0 122.776 0 0.55488 0.000135876 194.273 0.0414447 0.042893 67.9753 33.2263 2.9998
50 0 8 0.0383418 68.6575 0.692889 0 132.982 0 0.597291 0.000219736 164.435 0.0398906 0.0348473 47.5721 21.0855 2.9998
51 0 10 0.0275769 93.964 0.538038 0 144.297 0 0.527424 0.000375806 192.491 0.0271343 0.0280922 50.5562 43.4078 2.9998
52 0 10 0.0301549 84.3594 0.628612 7.82558e-05 105.81 0 0.564061 0.000320596 117.792 0.0316978 0.0275434 53.0293 31.3301 2.99979
53 0 10 0.0223071 72.9836 0.653408 0 114.285 0 0.581864 0.000425515 136.428 0.021231 0.024336 47.6881 25.2955 2.9998
54 0 10 0.0180037 97.497 0.738819 0 122.013 0 0.590126 0.000332853 131.597 0.0204469 0.0110923 72.0326 25.4644 2.9998
55 0 10 0.028935 96.7339 0.692957 0 100.097 0 0.601972 0.000412731 154.887 0.0301397 0.0262162 67.0324 29.7015 2.9998
56 0 10 0.0186971 48.4673 0.483517 0 112.706 0 0.586231 0.000371817 94.8688 0.0170714 0.020219 23.4348 25.0326 2.9998
57 0 10 0.0301985 64.5767 0.754359 0 109.027 0 0.646996 0.000593455 157.366 0.0326872 0.0225557 48.7141 15.8627 2.9998
58 0 10 0.0150005 74.9568 0.711696 0 94.2335 0 0.525316 0.000343581 107.694 0.0155203 0.0137172 53.3465 21.6104 2.9998
59 0 10 0.0216331 60.2608 0.611751 0 103.686 0 0.560552 0.000480358 110.861 0.0230073 0.0194679 36.8646 23.3962 2.9998
60 0 10 0.0215809 65.4739 0.624601 0 94.4688 0 0.603173 0.000441311 118.062 0.0245667 0.0166129 40.8951 24.5788 2.9998
61 0 10 0.0304352 60.177 0.684976 0 85.8263 0 0.62984 0.000539528 104.612 0.0297234 0.0319829 41.2198 18.9572 2.9998
62 0 10 0.0264406 78.7352 0.64812 2.50226e-05 68.8397 0 0.473849 0.000369237 45.4529 0.0272876 0.0248805 51.0299 27.7053 2.9998
63 0 10 0.0135108 47.4591 0.739832 0.00421247 50.6986 0 0.585268 0.00111112 55.5363 0.0153222 0.00835998 35.1118 12.3474 2.99734
64 1 10 0.0265895 7.93877 0.767373 0 80.859 8.00875 0.680432 0.000272217 71.043 0.0263629 0.0273369 6.092 1.84678 2.9998
65 0 9 0.0223777 11.6152 0.781093 0 87.9188 0 0.560428 0.000229578 80.6473 0.0250564 0.0128197 9.07258 2.54265 2.9998
66 0 9 0.0346875 17.2003 0.71134 0 120.82 0 0.550391 0.000239315 123.832 0.0356851 0.0322291 12.2352 4.96503 2.9998
67 0 9 0.0251303 19.7121 0.741293 0 99.3887 0 0.534999 0.000198261 97.2037 0.0272456 0.0190694 14.6124 5.09965 2.9998
68 0 9 0.0323272 23.4476 0.729935 0 119.446 0 0.546675 0.00024007 123.289 0.0288307 0.0417775 17.1152 6.33238 2.9998
69 0 9 0.0284589 26.784 0.743582 0 109.428 0 0.526991 0.000173282 107.792 0.0286236 0.0279812 19.9161 6.86791 2.9998
70 0 9 0.0299505 33.8125 0.69384 0 175.473 0 0.596813 0.00012381 183.992 0.0277577 0.03492 23.4605 10.352 2.9998
71 0 10 0.0274588 39.7931 0.752099 0 161.293 0 0.599688 0.0001487 175.895 0.0293265 0.0217927 29.9284 9.86477 2.9998
72 0 10 0.0268092 39.0133 0.779349 0 137.821 0 0.600297 0.000149938 146.135 0.0293722 0.0177566 30.405 8.60832 2.9998
73 0 10 0.0287132 61.822 0.71931 0 126.112 0 0.5572 0.000169832 128.795 0.0283469 0.029652 44.4692 17.3528 2.9998
74 0 10 0.0234111 74.7897 0.742399 0 286.395 0 0.623286 8.95982e-05 299.993 0.0231131 0.0242697 55.5238 19.2659 2.9998
75 0 10 0.0235956 80.0544 0.770003 0 315.65 0 0.621223 0.000104571 335.72 0.0232191 0.0248558 61.6422 18.4123 2.9998
76 0 10 0.013981 137.288 0.822168 0 287.449 0 0.588029 0.000119111 288.652 0.0138296 0.0146812 112.874 24.4143 2.9998
77 0 10 0.0252512 151.533 0.812785 0 232.736 0 0.60525 0.000112043 274.145 0.0257006 0.0233004 123.164 28.3693 2.9998
78 0 10 0.0240167 158.556 0.723338 0.0083409 162.837 0 0.540672 0.00376009 142.622 0.023553 0.0252291 114.69 43.8665 2.96689
79 1 10 0.0423409 62.8255 0.703719 0 191.159 4.88969 0.657824 0.000196967 185.245 0.0236239 0.0867969 44.2115 18.614 2.9998
80 0 9 0.0287716 78.3456 0.655947 0 187.436 0 0.544914 0.00016766 170.111 0.0305548 0.0253719 51.3905 26.9551 2.9998
-1 4 780 0.0226696 8007.71 0.634054 0.000123895 14624.8 31.1427 0.557516 0.00173237 16053.2 0.0231527 0.0218325 5077.32 2930.39 2.99942
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 87.6699 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 87.6699 0 0.444444 0.0401488 27.323 -nan -nan 0 0 2.9998
4 0 10 0.00729 3.7311 1 0 87.6699 0 0.583333 0.0434779 22.775 0.00729 -nan 3.7311 0 2.9998
5 0 10 0.006561 3.7583 1 0 127.782 0 0.474577 0.0230457 58.4967 0.006561 -nan 3.7583 0 2.9998
6 0 10 0.0130798 3.78296 1 0 110.092 0 0.482276 0.0223239 45.736 0.0130798 -nan 3.78296 0 2.9998
7 0 10 0.00531441 3.83244 1 0 122.131 0 0.500751 0.0110085 92.1486 0.00531441 -nan 3.83244 0 2.9998
8 0 10 0.0114926 19.7758 1 0 109.546 0 0.540239 0.0240073 34.9391 0.0114926 -nan 19.7758 0 2.9998
9 0 10 0.0106923 33.3857 0.897345 0 129.617 0 0.458438 0.0126179 75.3802 0.0109253 0.00865643 29.9585 3.42719 2.9998
10 0 10 0.0136486 50.6548 0.671121 0 134.604 0 0.568133 0.00744583 126.356 0.0131226 0.0147221 33.9955 16.6593 2.9998
11 0 10 0.015172 58.2256 0.602066 0 117.197 0 0.569806 0.00635799 118.927 0.0168136 0.0126883 35.0557 23.1699 2.9998
12 0 10 0.0128399 61.3735 0.739019 0 106.592 0 0.55066 0.0060145 100.94 0.012982 0.0124374 45.3562 16.0173 2.9998
13 0 10 0.0126772 70.4308 0.644378 0 179.575 0 0.545475 0.00416798 249.022 0.0124306 0.013124 45.384 25.0468 2.9998
14 0 10 0.0119983 85.6724 0.639288 0 172.403 0 0.525175 0.00444159 175.428 0.0123919 0.0113008 54.7694 30.903 2.9998
15 0 10 0.0116444 96.7825 0.677071 0 186.821 0 0.579743 0.00435915 201.438 0.0132545 0.00826856 65.5286 31.2539 2.9998
16 0 10 0.0188582 104.27 0.64139 0 228.52 0 0.552653 0.00305085 308.923 0.0190374 0.0185376 66.8778 37.3923 2.9998
17 0 10 0.0259309 137.458 0.714098 0 198.571 0 0.573813 0.00334314 301.204 0.0263734 0.0248257 98.1584 39.2995 2.9998
18 0 10 0.0220995 139.722 0.627087 0 149.684 0 0.514459 0.00310977 194.448 0.0240811 0.0187673 87.6179 52.1041 2.9998
19 0 10 0.0184602 104.536 0.699133 1.39441e-09 127.056 0 0.58172 0.00342127 145.224 0.0173769 0.0209775 73.0846 31.4514 2.9998
20 0 10 0.018026 98.844 0.707261 0.00190941 96.1916 0 0.482797 0.00791042 65.9335 0.0184321 0.0170447 69.9084 28.9355 2.99935
21 1 10 0.0249454 51.9188 0.677109 0.0284295 49.9652 7.45061 -nan inf 0 0.0250444 0.0247377 35.1547 16.7641 1.00052
22 3 9 0.0213058 0.397455 0 0 27.8023 2.05196 0.714017 0.00231522 20.0358 -nan 0.0213058 0 0.397455 2.9998
23 0 6 0.041971 0.937115 0.452641 0 27.6434 0 0.708859 0.00193815 22.524 0.0343079 0.0483081 0.424177 0.512938 2.9998
24 0 6 0.0326836 1.97514 0.519175 0 26.5327 0 0.657196 0.00181027 18.7776 0.024435 0.04159 1.02544 0.949697 2.9998
25 0 6 0.0364612 2.14648 0.545184 0 23.8751 0 0.654885 0.00167975 15.6 0.0390143 0.0334008 1.17022 0.976253 2.9998
26 0 6 0.0318359 3.07251 0.693045 0 18.7447 0 0.633988 0.00136628 16.7542 0.0330068 0.0291922 2.12939 0.943122 2.9998
27 0 6 0.0343333 1.94048 0.551319 0 36.9829 0 0.464958 0.00112381 38.853 0.034388 0.0342662 1.06982 0.870657 2.9998
28 0 7 0.0271109 2.19397 0.564843 0 64.7046 0 0.467897 0.00187675 32.7705 0.0284784 0.0253359 1.23925 0.954723 2.9998
29 0 10 0.0300578 4.14792 0.734832 0 67.013 0 0.470743 0.00243206 20.4268 0.0342862 0.0183401 3.04802 1.0999 2.9998
30 0 10 0.0261749 5.70133 0.601376 0 68.5075 0 0.491153 0.00187728 26.8946 0.0273039 0.0244716 3.42865 2.27269 2.9998
31 0 10 0.0266185 4.73348 0.535555 7.78974e-07 48.7217 0 0.467817 0.0012967 22.6981 0.0279517 0.0250812 2.53504 2.19844 2.9998
32 0 10 0.0221222 6.1442 0.598643 0 43.0687 0 0.46278 0.0019676 9.87508 0.023844 0.019554 3.67818 2.46602 2.9998
33 0 10 0.0240319 6.55971 0.55699 0 45.7757 0 0.475202 0.000818254 34.3183 0.0233802 0.0248512 3.6537 2.90601 2.9998
34 0 10 0.0230223 7.41664 0.585493 0 53.4318 0 0.421047 0.00067873 54.9964 0.0246951 0.0206593 4.34239 3.07425 2.9998
35 0 10 0.0343248 7.9552 0.583092 0 58.9076 0 0.370596 0.00054535 66.5475 0.0344427 0.0341599 4.63861 3.31659 2.9998
36 0 10 0.0152853 7.71388 0.595707 0 44.3718 0 0.411219 0.000570992 41.977 0.0205087 0.00758892 4.59521 3.11867 2.9998
37 0 10 0.0291247 12.5615 0.673566 5.05881e-07 33.3814 0 0.425268 0.00051382 27.8094 0.030727 0.0258187 8.46102 4.10051 2.9998
38 0 10 0.0248701 12.8409 0.510822 0.0239302 20.8135 0 -nan inf 0 0.0294653 0.0200715 6.55942 6.2815 1.00818
39 0 10 -nan 0 -nan 0 27.8489 0 0.399867 0.000313996 27.7315 -nan -nan 0 0 2.9998
40 0 10 0.0190186 0.915399 0.687431 0 30.5162 0 0.458627 0.000293331 35.4934 0.0173034 0.0227909 0.629274 0.286125 2.9998
41 0 10 0.00656562 2.23669 0.847141 0 29.0031 0 0.447065 0.000269253 33.3283 0.00420286 0.01966 1.89479 0.341898 2.9998
42 0 10 0.0279627 2.16335 0.806454 0 42.6719 0 0.486365 0.000254505 51.0756 0.0273753 0.0304099 1.74464 0.418708 2.9998
43 0 10 0.0280823 3.42382 0.873989 0 55.2201 0 0.497569 0.00023399 66.3635 0.0312718 0.00596108 2.99238 0.43144 2.9998
44 0 10 0.036991 8.33873 0.857021 0 61.7565 0 0.509129 0.000229704 75.3228 0.0388975 0.0255638 7.14647 1.19226 2.9998
45 0 10 0.0180972 15.6793 0.765657 0 53.5811 0 0.460132 0.000187766 60.165 0.017118 0.0212965 12.005 3.67434 2.9998
46 0 10 0.0307646 24.6725 0.621227 0 48.3979 0 0.455217 0.000195357 52.7699 0.029021 0.0336243 15.3272 9.34527 2.9998
47 0 10 0.0187374 23.6641 0.562256 0 42.7569 0 0.420082 0.000165385 42.6841 0.0185696 0.0189529 13.3053 10.3588 2.9998
48 0 10 0.0261109 19.2983 0.548107 0 39.6467 0 0.52797 0.000162682 52.0994 0.0261902 0.0260148 10.5775 8.72076 2.9998
49 0 10 0.0282353 19.9075 0.589836 1.43466e-09 31.6606 0 0.430768 0.000134584 38.2966 0.0273089 0.0295675 11.7422 8.16533 2.9998
50 0 10 0.0237389 20.7276 0.479585 0 28.5779 0 0.462281 0.000148398 36.3682 0.0277275 0.0200632 9.94066 10.787 2.9998
51 0 10 0.0237169 18.4452 0.604403 1.82046e-08 22.3 0 0.474616 0.000156536 29.0555 0.026811 0.0189898 11.1483 7.29686 2.9998
52 1 10 0.0237186 6.72671 0.265157 0 19.9198 0.930801 0.42783 9.15157e-05 19.0281 0.0270968 0.0224996 1.78363 4.94308 2.9998
53 0 9 0.0296318 7.20362 0.379305 0 24.0946 0 0.436457 7.98836e-05 25.2824 0.0232579 0.0335268 2.73237 4.47125 2.9998
54 0 9 0.02741 10.6975 0.414708 0 22.719 0 0.453497 8.39132e-05 19.6901 0.0229638 0.0305604 4.43635 6.26117 2.9998
55 0 9 0.0305802 13.1794 0.486878 0 21.5009 0 0.434818 8.00888e-05 16.5705 0.0265754 0.0343802 6.41676 6.76264 2.9998
56 0 9 0.0334416 12.9549 0.507279 0 16.9979 0 0.417175 6.28455e-05 18.5195 0.0327122 0.0341925 6.57176 6.38316 2.9998
57 0 9 0.0339779 14.5349 0.435213 1.82364e-05 13.5916 0 0.38389 0.000114075 9.7834 0.0339776 0.0339782 6.32577 8.20911 2.9998
58 0 9 0.0234892 15.2116 0.404501 0 25.0638 0 0.486035 5.80106e-05 14.7765 0.0218826 0.0245806 6.15313 9.05851 2.9998
59 0 10 0.023577 10.7909 0.449044 0 24.2017 0 0.516158 7.02561e-05 22.9176 0.0285645 0.019512 4.84559 5.94531 2.9998
60 0 10 0.0304609 6.83571 0.48159 0 19.2032 0 0.560744 6.40615e-05 18.1482 0.0287706 0.0320312 3.29201 3.5437 2.9998
61 0 10 0.0260212 5.91788 0.435017 0 18.6047 0 0.522063 5.44563e-05 6.96196 0.0236187 0.027871 2.57437 3.3435 2.9998
62 0 10 0.0251901 5.96277 0.462378 0 15.9464 0 0.585458 6.08119e-05 14.022 0.0223984 0.0275912 2.75706 3.20571 2.9998
63 0 10 0.0194052 0.48609 0.120356 0 14.5591 0 0.45495 8.89574e-05 6.92099 0.0194052 0.0194052 0.0585037 0.427586 2.9998
64 0 10 0.0140668 0.750576 0.55913 0 14.7569 0 0.470731 6.39944e-05 9.21117 0.0101887 0.0189852 0.41967 0.330906 2.9998
65 0 10 0.0242579 0.885261 0.526835 0 14.6711 0 0.466717 5.6137e-05 9.11344 0.0230261 0.0256295 0.466387 0.418874 2.9998
66 0 10 0.0258747 1.08002 0.533589 0 14.525 0 0.463356 4.88748e-05 8.85028 0.0221155 0.0301754 0.576289 0.503735 2.9998
67 0 10 0.0260453 1.19247 0.530399 0 13.2234 0 0.466585 4.26123e-05 7.52757 0.0221825 0.0304081 0.632485 0.559985 2.9998
68 0 10 0.0149847 1.38423 0.543089 0 12.3714 0 0.472339 4.202e-05 7.03147 0.0181419 0.011232 0.751759 0.632469 2.9998
69 0 10 0.0118018 2.12441 0.562095 0 12.3988 0 0.478012 3.64428e-05 6.83484 0.0110014 0.0128292 1.19412 0.93029 2.9998
70 0 10 0.0274515 2.4973 0.6238 0 14.8767 0 0.546672 3.84652e-05 10.1783 0.0280027 0.0265375 1.55782 0.939484 2.9998
71 0 10 0.0201311 2.76477 0.711697 0 16.0075 0 0.496328 3.31671e-05 10.1359 0.0199268 0.0206355 1.96768 0.797091 2.9998
72 0 10 0.0175141 2.80384 0.687426 0 18.9862 0 0.50853 3.19253e-05 13.0054 0.0157277 0.0214427 1.92743 0.876409 2.9998
73 0 10 0.0139561 3.33259 0.739221 0 18.0359 0 0.488671 2.68856e-05 11.6699 0.0134329 0.0154392 2.46352 0.86907 2.9998
74 0 10 0.0108235 3.47793 0.674623 0 21.5743 0 0.510105 2.57711e-05 15.3572 0.0116707 0.00906689 2.34629 1.13164 2.9998
75 0 10 0.0138425 4.00367 0.726531 0 19.4116 0 0.49374 2.10679e-05 12.784 0.0144557 0.0122136 2.90879 1.09488 2.9998
76 0 10 0.0137121 4.56813 0.746977 0 26.2437 0 0.527507 2.1648e-05 20.6114 0.0153521 0.00887045 3.41229 1.15584 2.9998
77 0 10 0.0257975 4.92125 0.756372 0 32.0606 0 0.565244 2.02947e-05 30.6541 0.0265351 0.0235074 3.7223 1.19895 2.9998
78 0 10 0.0140107 5.72713 0.782772 0 31.7738 0 0.517341 1.72578e-05 26.6702 0.0137157 0.0150739 4.48304 1.2441 2.9998
79 0 10 0.022713 4.38135 0.667965 0 26.9095 0 0.569092 1.61846e-05 22.4305 0.0285064 0.0110582 2.92659 1.45476 2.9998
80 0 10 0.0141854 5.65583 0.650575 0.000246035 21.6184 0 0.469651 0.000582118 13.2759 0.0121815 0.0179165 3.67954 1.97629 2.99977
-1 5 770 0.0195725 1538.12 0.656364 0.000468471 4499.42 10.4334 0.519542 0.00558707 3844.22 0.0195586 0.019599 1009.57 528.552 2.96838
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 78.618 0 0.555556 0.118853 16.0727 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 78.618 0 0.555556 0.0364431 26.5992 -nan -nan 0 0 2.9998
4 0 10 0.00729 7.05639 1 0 78.618 0 0.666667 0.0435326 20.0936 0.00729 -nan 7.05639 0 2.9998
5 0 10 0.006561 7.51778 1 0 70.6622 0 0.595378 0.0197344 35.3067 0.006561 -nan 7.51778 0 2.9998
6 0 10 0.006561 28.8831 0.59059 0 62.8237 0 0.448595 0.0364077 13.5851 0.006561 0.006561 17.0581 11.8251 2.9998
7 0 10 0.00564463 44.7688 0.657192 0 62.9611 0 0.382276 0.0143986 31.4465 0.00561418 0.005703 29.4217 15.3471 2.9998
8 0 10 0.00729 15.9156 0.282271 0 50.5149 0 0.545092 0.00613914 57.6048 0.00729 0.00729 4.49253 11.4231 2.9998
9 0 10 0.00729 8.5551 0.218346 0 43.1952 0 0.542971 0.0081336 30.7295 0.00729 0.00729 1.86797 6.68713 2.9998
10 0 10 0.00743153 3.41894 0.276755 0 39.3265 0 0.513752 0.00526241 46.1958 0.00705842 0.0075743 0.946207 2.47273 2.9998
11 0 10 0.0136495 6.0904 0.572216 0 42.8326 0 0.513447 0.0047461 50.2297 0.0136585 0.0136373 3.48503 2.60538 2.9998
12 0 10 0.0120841 10.062 0.735839 0 36.1142 0 0.51525 0.00503392 28.9986 0.012558 0.0107642 7.40402 2.65799 2.9998
13 0 10 0.0146911 11.657 0.684723 0 33.7121 0 0.498525 0.0049539 24.4923 0.014898 0.0142418 7.98181 3.67518 2.9998
14 0 10 0.0148798 14.3955 0.692189 0 41.6356 0 0.510772 0.00420848 33.4204 0.0147119 0.0152575 9.96442 4.4311 2.9998
15 0 10 0.0135394 14.3911 0.637134 0 38.9805 0 0.46105 0.00355282 41.1231 0.0138579 0.0129803 9.16904 5.22203 2.9998
16 0 10 0.0219794 23.0993 0.666263 0 36.7496 0 0.455992 0.00429789 19.5494 0.022669 0.0206026 15.3902 7.70908 2.9998
17 0 10 0.0239295 15.4351 0.703309 0 37.4261 0 0.61424 0.0030332 54.8704 0.0240711 0.023594 10.8556 4.57945 2.9998
18 0 10 0.0277048 16.6916 0.745109 0 39.7751 0 0.53027 0.00291091 52.1892 0.0309882 0.0181064 12.4371 4.25455 2.9998
19 0 10 0.0447381 17.4227 0.754572 0 32.2769 0 0.533205 0.00244334 39.4514 0.0441542 0.0465333 13.1467 4.27602 2.9998
20 0 10 0.0369454 17.463 0.605966 0 27.16 0 0.528103 0.00187593 35.3841 0.0379521 0.0353973 10.582 6.88102 2.9998
21 0 10 0.035548 14.9614 0.773082 0 30.2103 0 0.616581 0.00200935 37.6113 0.0373592 0.0293774 11.5664 3.39502 2.9998
22 0 10 0.0319476 19.5841 0.685675 0 27.4332 0 0.56948 0.00166124 35.5799 0.0326573 0.0303994 13.4283 6.15577 2.9998
23 0 10 0.0335442 17.3449 0.730436 0 47.9936 0 0.621248 0.00185177 63.3785 0.0345975 0.0306901 12.6694 4.67556 2.9998
24 0 10 0.0399503 21.6769 0.781137 0 44.466 0 0.600463 0.00147109 59.0965 0.0435174 0.0272189 16.9326 4.74426 2.9998
25 0 10 0.039059 24.2666 0.80301 0 45.7561 0 0.601155 0.00141195 65.7083 0.0392203 0.0384014 19.4863 4.78026 2.9998
26 0 10 0.019601 29.8899 0.652903 0 43.0419 0 0.558739 0.00110874 53.2988 0.018512 0.0216495 19.5152 10.3747 2.9998
27 0 10 0.0272912 20.7473 0.693966 0 41.256 0 0.589206 0.00120409 52.87 0.0250019 0.0324825 14.3979 6.3494 2.9998
28 0 10 0.0349868 24.664 0.68301 0 48.2467 0 0.620126 0.00115957 68.8828 0.0350917 0.0347609 16.8457 7.81822 2.9998
29 0 10 0.0316108 27.8946 0.686718 0 37.3172 0 0.608865 0.00106605 44.3023 0.031792 0.0312136 19.1557 8.73888 2.9998
30 0 10 0.032558 25.0765 0.648308 0.000903197 30.9642 0 0.579674 0.00149044 46.9253 0.0330345 0.0316798 16.2573 8.81922 2.99965
31 0 10 0.0340535 22.4564 0.589821 1.08898e-05 27.2542 0 0.546496 0.000809394 23.9472 0.0343032 0.0336945 13.2453 9.21115 2.9998
32 0 10 0.0254531 13.886 0.687281 0 38.528 0 0.680835 0.000903454 48.2776 0.0248648 0.0267461 9.54361 4.34243 2.9998
33 0 10 0.0280023 14.0645 0.717367 0 46.5018 0 0.671513 0.000677277 49.2066 0.0270511 0.0304164 10.0894 3.9751 2.9998
34 0 10 0.0421551 14.4163 0.737482 0 150.732 0 0.584774 0.000556418 162.101 0.0448557 0.0345687 10.6318 3.78452 2.9998
35 0 10 0.0350526 17.6317 0.777937 0 147.537 0 0.594335 0.000500863 160.067 0.0343964 0.0373516 13.7163 3.91535 2.9998
36 0 10 0.0363206 23.9679 0.834219 0 202.464 0 0.596196 0.000464217 230.94 0.0365271 0.0352814 19.9945 3.97342 2.9998
37 0 10 0.0245433 31.9109 0.806916 0 208.976 0 0.601874 0.000403479 217.234 0.0238292 0.0275274 25.7494 6.1615 2.9998
38 0 10 0.0371654 59.8577 0.852057 0 223.307 0 0.583468 0.000394917 280.653 0.0378733 0.0330881 51.0022 8.85552 2.9998
39 0 10 0.0220481 69.4444 0.780512 0 218.701 0 0.597466 0.000395197 254.798 0.0240703 0.0148572 54.2022 15.2422 2.9998
40 0 10 0.0214795 88.5385 0.780322 0 411.899 0 0.570087 0.000299959 421.433 0.0198256 0.0273545 69.0885 19.4499 2.9998
41 0 10 0.0167691 99.3455 0.797705 0 484.968 0 0.602185 0.00027029 546.905 0.0166475 0.0172486 79.2484 20.0971 2.9998
42 0 10 0.0269194 163.627 0.769751 0 492.501 0 0.613684 0.000280918 584.072 0.0256312 0.0312263 125.952 37.6749 2.9998
43 0 10 0.039006 164.782 0.73793 0 421.791 0 0.608629 0.000258307 505.445 0.0395472 0.037482 121.598 43.1844 2.9998
44 0 10 0.0355882 187.206 0.707852 0 465.362 0 0.601537 0.000240133 552.4 0.0376518 0.0305884 132.514 54.6918 2.9998
45 0 10 0.0213152 262.279 0.722592 0 474.288 0 0.613236 0.000205475 545.131 0.0234055 0.0158704 189.521 72.7581 2.9998
46 0 10 0.0300263 293.081 0.683088 0 494.671 0 0.608805 0.000190026 612.099 0.0303371 0.0293562 200.2 92.8811 2.9998
47 0 10 0.033672 306.31 0.702776 0 427.783 0 0.622992 0.00018671 526.139 0.0360059 0.0281535 215.267 91.0429 2.9998
48 0 10 0.0299881 309.738 0.571058 0 361.345 0 0.57749 0.000163534 481.699 0.0327947 0.0262516 176.878 132.86 2.9998
49 0 10 0.0317279 319.207 0.443314 0 310.818 0 0.595892 0.000158346 396.574 0.0291007 0.0338201 141.509 177.698 2.9998
50 0 10 0.0374392 259.331 0.429931 0 328.461 0 0.564232 0.000141448 459.616 0.0389007 0.036337 111.494 147.836 2.9998
51 0 10 0.0291857 235.676 0.543146 0 265.107 0 0.531494 0.000127891 240.507 0.0298704 0.0283718 128.006 107.67 2.9998
52 0 10 0.0255081 155.392 0.592856 0 268.166 0 0.628906 0.000119885 299.205 0.024958 0.026309 92.1251 63.267 2.9998
53 0 10 0.0225859 180.342 0.512275 0 268.344 0 0.640073 0.000118115 291.023 0.0282706 0.0166149 92.3845 87.9571 2.9998
54 0 10 0.0351075 148.061 0.600877 0 329.372 0 0.65525 0.000108537 373.214 0.0373538 0.0317258 88.9666 59.0946 2.9998
55 0 10 0.0243696 173.228 0.558213 0 344.505 0 0.598362 8.62762e-05 337.571 0.0304647 0.0166682 96.698 76.5299 2.9998
56 0 10 0.0297132 199.636 0.591054 0 282.639 0 0.635152 8.70278e-05 347.382 0.029553 0.0299448 117.995 81.6403 2.9998
57 0 10 0.0312555 154.935 0.60508 0.000215875 216.444 0 0.506018 0.000458213 180.709 0.0310524 0.0315666 93.7482 61.187 2.99977
58 0 10 0.0308991 137.533 0.544201 0 198.451 0 0.645418 6.80011e-05 252.045 0.0350368 0.025959 74.8454 62.6872 2.9998
59 0 10 0.0325652 144.339 0.577721 0 180.551 0 0.572105 5.38914e-05 197.227 0.0319354 0.0334268 83.3875 60.9513 2.9998
60 0 10 0.0212799 118.042 0.618237 0 190.513 0 0.633662 5.40443e-05 202.987 0.025613 0.0142627 72.9776 45.064 2.9998
61 0 10 0.0287993 100.215 0.572023 0.000236986 156.046 0 0.633893 0.00300281 162.551 0.0299833 0.0272169 57.3252 42.8897 2.99977
62 0 10 0.0521306 90.3017 0.573424 1.7557e-05 174.036 0 0.499693 0.0046702 199.893 0.0234569 0.0906751 51.7811 38.5206 2.9998
63 1 10 0.0211793 76.9882 0.659095 0 169.684 12.1569 0.611543 5.8877e-05 131.218 0.0186923 0.0259874 50.7426 26.2457 2.9998
64 0 9 0.0238027 81.1796 0.609133 0 190.725 0 0.674141 4.8972e-05 198.41 0.022857 0.0252765 49.4492 31.7305 2.9998
65 0 9 0.0331478 89.1852 0.62842 0 218.887 0 0.657845 4.77163e-05 229.672 0.0342717 0.0312469 56.0458 33.1394 2.9998
66 0 9 0.0315674 107.311 0.645909 0 176.316 0 0.557287 4.16268e-05 142.378 0.0316564 0.0314049 69.3132 37.9979 2.9998
67 0 9 0.0305081 101.489 0.74719 0 195.403 0 0.677384 3.82521e-05 224.563 0.0277006 0.038806 75.8313 25.6573 2.9998
68 0 9 0.0270566 73.242 0.65842 0 201.261 0 0.662721 3.67993e-05 179.117 0.0276339 0.0259437 48.224 25.018 2.9998
69 0 9 0.0265575 82.0093 0.630686 0 182.101 0 0.681036 3.15674e-05 191.316 0.0257762 0.0278917 51.7221 30.2872 2.9998
70 0 10 0.019876 95.4886 0.684528 0 207.016 0 0.69175 2.59503e-05 189.232 0.0217716 0.0157628 65.3647 30.1239 2.9998
71 0 10 0.0316419 87.2935 0.599031 0 189.587 0 0.647068 2.57704e-05 191.707 0.0306358 0.0331449 52.2915 35.002 2.9998
72 0 10 0.0371014 78.1165 0.6447 0 146.034 0 0.717922 2.54231e-05 159.141 0.0386706 0.0342541 50.3617 27.7548 2.9998
73 0 10 0.0292198 95.2497 0.643704 0.00137482 116.222 0 0.665842 0.00128828 110.091 0.0313727 0.0253304 61.3126 33.9371 2.99953
74 1 10 0.0273935 60.6291 0.599441 0.000501098 98.5288 8.25253 0.670672 0.00199454 96.187 0.0232634 0.0335744 36.3436 24.2855 2.99973
